step,actor_loss,critic_loss,actor_grad_norm,weight_mean,weight_std
2118,1.173132,0.070428,0.0,0.0323,0.0358
2119,1.510964,0.029879,0.0,0.0323,0.0353
2120,1.359106,0.057418,0.0,0.0323,0.0360
2121,1.339584,0.030974,0.0,0.0323,0.0441
2122,1.414434,0.015740,0.0,0.0323,0.0301
2123,1.446535,0.017219,0.0,0.0323,0.0330
2124,1.322720,0.028653,0.0,0.0323,0.0397
2125,1.229908,0.041667,0.0,0.0323,0.0484
2126,1.139550,0.034577,0.0,0.0323,0.0382
2127,1.587317,0.009393,0.0,0.0323,0.0579
2128,1.186738,0.075045,0.0,0.0323,0.0291
2129,1.208623,0.083159,0.0,0.0323,0.0414
2130,1.328312,0.056011,0.0,0.0323,0.0367
2131,1.283500,0.070806,0.0,0.0323,0.0398
2132,1.325654,0.072454,0.0,0.0323,0.0465
2133,1.395400,0.026317,0.0,0.0323,0.0319
2134,1.400476,0.041387,0.0,0.0323,0.0407
2135,1.274746,0.034270,0.0,0.0323,0.0371
2136,1.232226,0.054799,0.0,0.0323,0.0331
2137,1.307672,0.031626,0.0,0.0323,0.0457
2138,1.224630,0.031289,0.0,0.0323,0.0360
2139,1.154044,0.060556,0.0,0.0323,0.0391
2140,1.201705,0.065283,0.0,0.0323,0.0417
2141,1.384217,0.043123,0.0,0.0323,0.0388
2142,1.332969,0.031001,0.0,0.0323,0.0469
2143,1.371942,0.045386,0.0,0.0323,0.0388
2144,1.128804,0.067326,0.0,0.0323,0.0439
2145,1.106683,0.087489,0.0,0.0323,0.0325
2146,1.353061,0.044067,0.0,0.0323,0.0411
2147,1.048628,0.105612,0.0,0.0323,0.0307
2148,1.409301,0.033808,0.0,0.0323,0.0540
2149,1.247405,0.041600,0.0,0.0323,0.0386
2150,1.375367,0.038192,0.0,0.0323,0.0457
2151,1.606398,0.015635,0.0,0.0323,0.0425
2152,1.624652,0.019657,0.0,0.0323,0.0467
2153,1.371531,0.035429,0.0,0.0323,0.0513
2154,1.303148,0.051871,0.0,0.0323,0.0403
2155,1.124191,0.073792,0.0,0.0323,0.0411
2156,1.356043,0.039109,0.0,0.0323,0.0442
2157,1.352434,0.016736,0.0,0.0323,0.0331
2158,1.101526,0.054557,0.0,0.0323,0.0450
2159,1.204756,0.049434,0.0,0.0323,0.0391
2160,1.322972,0.021749,0.0,0.0323,0.0350
2161,1.093579,0.116190,0.0,0.0323,0.0455
2162,1.520585,0.006657,0.0,0.0323,0.0362
2163,1.436466,0.026611,0.0,0.0323,0.0418
2164,1.353519,0.063782,0.0,0.0323,0.0486
2165,1.350269,0.030264,0.0,0.0323,0.0493
2166,1.400746,0.031882,0.0,0.0323,0.0463
2167,1.301935,0.038799,0.0,0.0323,0.0471
2168,1.354929,0.051060,0.0,0.0323,0.0451
2169,1.020175,0.063206,0.0,0.0323,0.0380
2170,1.298815,0.028192,0.0,0.0323,0.0462
2171,1.208596,0.048074,0.0,0.0323,0.0323
2172,1.457052,0.030434,0.0,0.0323,0.0481
2173,1.517944,0.018424,0.0,0.0323,0.0410
2174,1.463741,0.037098,0.0,0.0323,0.0455
2175,1.240863,0.048570,0.0,0.0323,0.0423
2176,1.442825,0.025532,0.0,0.0323,0.0443
2177,1.338798,0.046688,0.0,0.0323,0.0413
2178,1.374206,0.040057,0.0,0.0323,0.0365
2179,1.224959,0.043505,0.0,0.0323,0.0427
2180,1.227307,0.051367,0.0,0.0323,0.0445
2181,1.213871,0.080118,0.0,0.0323,0.0309
2182,1.439451,0.030793,0.0,0.0323,0.0401
2183,1.381325,0.060857,0.0,0.0323,0.0398
2184,1.499779,0.029890,0.0,0.0323,0.0483
2185,1.292340,0.042539,0.0,0.0323,0.0323
2186,1.326476,0.046721,0.0,0.0323,0.0435
2187,1.502547,0.029090,0.0,0.0323,0.0485
2188,1.229895,0.057289,0.0,0.0323,0.0393
2189,1.246673,0.051051,0.0,0.0323,0.0362
2190,1.361384,0.037055,0.0,0.0323,0.0499
2191,1.061048,0.073205,0.0,0.0323,0.0348
2192,1.413046,0.022459,0.0,0.0323,0.0409
2193,1.470035,0.024922,0.0,0.0323,0.0506
2194,1.217096,0.061075,0.0,0.0323,0.0350
2195,1.602103,0.019383,0.0,0.0323,0.0372
2196,1.406150,0.031701,0.0,0.0323,0.0454
2197,1.599306,0.008832,0.0,0.0323,0.0490
2198,1.433897,0.039370,0.0,0.0323,0.0414
2199,1.427039,0.027270,0.0,0.0323,0.0296
2200,1.591891,0.007034,0.0,0.0323,0.0516
2201,1.202551,0.076130,0.0,0.0323,0.0387
2202,1.432728,0.036038,0.0,0.0323,0.0415
2203,1.293892,0.029702,0.0,0.0323,0.0377
2204,1.163828,0.067017,0.0,0.0323,0.0381
2205,1.177385,0.067041,0.0,0.0323,0.0436
2206,1.461145,0.021763,0.0,0.0323,0.0463
2207,1.447075,0.029671,0.0,0.0323,0.0410
2208,1.640208,0.025739,0.0,0.0323,0.0403
2209,1.592558,0.043341,0.0,0.0323,0.0531
2210,1.546900,0.047790,0.0,0.0323,0.0486
2211,1.337581,0.043448,0.0,0.0323,0.0429
2212,1.523675,0.015168,0.0,0.0323,0.0335
2213,1.129573,0.081980,0.0,0.0323,0.0314
2214,1.337725,0.040104,0.0,0.0323,0.0429
2215,1.621425,0.008813,0.0,0.0323,0.0547
2216,1.363643,0.058569,0.0,0.0323,0.0475
2217,1.257540,0.035103,0.0,0.0323,0.0483
2218,1.306767,0.046574,0.0,0.0323,0.0417
2219,1.378662,0.035127,0.0,0.0323,0.0461
2220,1.440772,0.017009,0.0,0.0323,0.0274
2221,1.211161,0.059989,0.0,0.0323,0.0357
2222,1.237060,0.050755,0.0,0.0323,0.0457
2223,1.271840,0.057836,0.0,0.0323,0.0324
2224,1.475390,0.041676,0.0,0.0323,0.0458
2225,1.254036,0.081082,0.0,0.0323,0.0486
2226,1.222574,0.054734,0.0,0.0323,0.0441
2227,1.371461,0.024537,0.0,0.0323,0.0326
2228,1.516288,0.035669,0.0,0.0323,0.0567
2229,1.454424,0.038458,0.0,0.0323,0.0429
2230,1.340482,0.045445,0.0,0.0323,0.0300
2231,1.428512,0.043960,0.0,0.0323,0.0505
2232,1.130857,0.111189,0.0,0.0323,0.0395
2233,1.346909,0.045680,0.0,0.0323,0.0484
2234,1.345206,0.034600,0.0,0.0323,0.0340
2235,1.419528,0.049963,0.0,0.0323,0.0456
2236,1.336823,0.045551,0.0,0.0323,0.0416
2237,1.410926,0.022152,0.0,0.0323,0.0452
2238,1.291307,0.051460,0.0,0.0323,0.0540
2239,1.269229,0.042066,0.0,0.0323,0.0444
2240,0.997474,0.093212,0.0,0.0323,0.0456
2241,1.679102,0.008811,0.0,0.0323,0.0440
2242,1.376268,0.039135,0.0,0.0323,0.0432
2243,1.104893,0.069467,0.0,0.0323,0.0373
2244,1.462121,0.013731,0.0,0.0323,0.0434
2245,1.625685,0.021511,0.0,0.0323,0.0352
2246,1.483566,0.035897,0.0,0.0323,0.0521
2247,1.589404,0.030751,0.0,0.0323,0.0417
2248,1.596133,0.014087,0.0,0.0323,0.0425
2249,1.396957,0.048485,0.0,0.0323,0.0571
2250,1.344179,0.032754,0.0,0.0323,0.0432
2251,1.443072,0.035636,0.0,0.0323,0.0464
2252,1.462238,0.041814,0.0,0.0323,0.0450
2253,1.491206,0.030948,0.0,0.0323,0.0362
2254,1.623399,0.053621,0.0,0.0323,0.0427
2255,1.329576,0.051797,0.0,0.0323,0.0314
2256,1.566467,0.027382,0.0,0.0323,0.0323
2257,1.377619,0.056222,0.0,0.0323,0.0432
2258,1.283217,0.075050,0.0,0.0323,0.0361
2259,1.655945,0.021824,0.0,0.0323,0.0509
2260,1.564155,0.021513,0.0,0.0323,0.0493
2261,1.278276,0.041788,0.0,0.0323,0.0423
2262,1.220940,0.065109,0.0,0.0323,0.0524
2263,1.171463,0.067484,0.0,0.0323,0.0361
2264,1.134560,0.074461,0.0,0.0323,0.0455
2265,1.154370,0.054087,0.0,0.0323,0.0473
2266,1.499982,0.044535,0.0,0.0323,0.0489
2267,1.369596,0.056097,0.0,0.0323,0.0502
2268,1.601226,0.026009,0.0,0.0323,0.0421
2269,1.288521,0.062135,0.0,0.0323,0.0507
2270,1.505926,0.042420,0.0,0.0323,0.0506
2271,1.509470,0.021266,0.0,0.0323,0.0381
2272,1.331671,0.045108,0.0,0.0323,0.0602
2273,1.158645,0.050313,0.0,0.0323,0.0320
2274,1.367770,0.051694,0.0,0.0323,0.0524
2275,1.209508,0.056168,0.0,0.0323,0.0407
2276,1.503210,0.022052,0.0,0.0323,0.0439
2277,1.355655,0.078149,0.0,0.0323,0.0489
2278,1.333761,0.053933,0.0,0.0323,0.0401
2279,1.560762,0.030236,0.0,0.0323,0.0537
2280,1.528907,0.041919,0.0,0.0323,0.0464
2281,1.530699,0.021613,0.0,0.0323,0.0378
2282,1.630986,0.028876,0.0,0.0323,0.0533
2283,1.558857,0.013063,0.0,0.0323,0.0423
2284,1.621430,0.015872,0.0,0.0323,0.0427
2285,1.611172,0.039841,0.0,0.0323,0.0517
2286,1.510832,0.017137,0.0,0.0323,0.0525
2287,1.539374,0.038093,0.0,0.0323,0.0446
2288,1.496936,0.028904,0.0,0.0323,0.0586
2289,1.250839,0.059628,0.0,0.0323,0.0333
2290,1.544987,0.039703,0.0,0.0323,0.0513
2291,1.230286,0.038920,0.0,0.0323,0.0373
2292,1.469306,0.021531,0.0,0.0323,0.0522
2293,1.293676,0.095692,0.0,0.0323,0.0516
2294,1.503150,0.033499,0.0,0.0323,0.0531
2295,1.312087,0.028239,0.0,0.0323,0.0469
2296,1.273571,0.060022,0.0,0.0323,0.0288
2297,1.645642,0.029350,0.0,0.0323,0.0450
2298,1.559383,0.039213,0.0,0.0323,0.0392
2299,1.452331,0.028605,0.0,0.0323,0.0429
2300,1.290312,0.063872,0.0,0.0323,0.0511
2301,1.599051,0.038536,0.0,0.0323,0.0370
2302,1.469030,0.051909,0.0,0.0323,0.0610
2303,1.290720,0.056642,0.0,0.0323,0.0462
2304,1.350769,0.068812,0.0,0.0323,0.0544
2305,1.404543,0.038054,0.0,0.0323,0.0443
2306,1.495769,0.026739,0.0,0.0323,0.0408
2307,1.328727,0.042721,0.0,0.0323,0.0343
2308,1.429747,0.040494,0.0,0.0323,0.0454
2309,1.486505,0.028293,0.0,0.0323,0.0414
2310,1.528374,0.032266,0.0,0.0323,0.0509
2311,1.570102,0.027721,0.0,0.0323,0.0580
2312,1.664886,0.017064,0.0,0.0323,0.0679
2313,1.590868,0.022110,0.0,0.0323,0.0529
2314,1.425575,0.035196,0.0,0.0323,0.0421
2315,1.610479,0.021743,0.0,0.0323,0.0534
2316,1.581373,0.026117,0.0,0.0323,0.0539
2317,1.763855,0.007480,0.0,0.0323,0.0534
2318,1.524773,0.040463,0.0,0.0323,0.0435
2319,1.407969,0.049326,0.0,0.0323,0.0444
2320,1.461226,0.042069,0.0,0.0323,0.0600
2321,1.321631,0.081984,0.0,0.0323,0.0446
2322,1.683864,0.006461,0.0,0.0323,0.0588
2323,1.594880,0.023386,0.0,0.0323,0.0569
2324,1.294413,0.054147,0.0,0.0323,0.0429
2325,1.430343,0.038655,0.0,0.0323,0.0515
2326,1.457499,0.038330,0.0,0.0323,0.0522
2327,1.724436,0.017561,0.0,0.0323,0.0460
2328,1.664638,0.022627,0.0,0.0323,0.0587
2329,1.624061,0.020529,0.0,0.0323,0.0650
2330,1.497265,0.027389,0.0,0.0323,0.0474
2331,1.659217,0.021753,0.0,0.0323,0.0510
2332,1.483842,0.046096,0.0,0.0323,0.0415
2333,1.573955,0.026146,0.0,0.0323,0.0503
2334,1.637710,0.054195,0.0,0.0323,0.0464
2335,1.365202,0.071771,0.0,0.0323,0.0421
2336,1.583926,0.037843,0.0,0.0323,0.0428
2337,1.819110,0.019562,0.0,0.0323,0.0618
2338,1.402934,0.093144,0.0,0.0323,0.0476
2339,1.402564,0.041322,0.0,0.0323,0.0476
2340,1.545597,0.043225,0.0,0.0323,0.0595
2341,1.339203,0.067431,0.0,0.0323,0.0547
2342,1.327984,0.062865,0.0,0.0323,0.0535
2343,1.615960,0.023769,0.0,0.0323,0.0536
2344,1.659757,0.010121,0.0,0.0323,0.0365
2345,1.473690,0.068294,0.0,0.0323,0.0422
2346,1.710562,0.026431,0.0,0.0323,0.0480
2347,1.606022,0.038631,0.0,0.0323,0.0471
2348,1.425182,0.037315,0.0,0.0323,0.0474
2349,1.703102,0.047210,0.0,0.0323,0.0646
2350,1.566174,0.029167,0.0,0.0323,0.0514
2351,1.660081,0.018526,0.0,0.0323,0.0444
2352,1.566935,0.036485,0.0,0.0323,0.0477
2353,1.651759,0.015232,0.0,0.0323,0.0564
2354,1.317241,0.051460,0.0,0.0323,0.0464
2355,1.470958,0.053397,0.0,0.0323,0.0400
2356,1.586537,0.045835,0.0,0.0323,0.0461
2357,1.713014,0.028978,0.0,0.0323,0.0586
2358,1.668385,0.015198,0.0,0.0323,0.0482
2359,1.790149,0.018674,0.0,0.0323,0.0437
2360,1.601035,0.031836,0.0,0.0323,0.0522
2361,1.530063,0.029498,0.0,0.0323,0.0569
2362,1.459985,0.040173,0.0,0.0323,0.0497
2363,1.536436,0.012936,0.0,0.0323,0.0448
2364,1.693455,0.023785,0.0,0.0323,0.0648
2365,1.734325,0.007242,0.0,0.0323,0.0538
2366,1.544513,0.048342,0.0,0.0323,0.0558
2367,1.635705,0.022258,0.0,0.0323,0.0470
2368,1.460864,0.055969,0.0,0.0323,0.0456
2369,1.586463,0.043930,0.0,0.0323,0.0523
2370,1.643807,0.034525,0.0,0.0323,0.0564
2371,1.680481,0.021102,0.0,0.0323,0.0458
2372,1.529761,0.025724,0.0,0.0323,0.0541
2373,1.566263,0.019034,0.0,0.0323,0.0485
2374,1.680083,0.047105,0.0,0.0323,0.0443
2375,1.852363,0.025273,0.0,0.0323,0.0537
2376,1.252078,0.090753,0.0,0.0323,0.0473
2377,1.692041,0.042728,0.0,0.0323,0.0465
2378,1.753976,0.022900,0.0,0.0323,0.0454
2379,1.604806,0.043718,0.0,0.0323,0.0503
2380,1.525838,0.043384,0.0,0.0323,0.0557
2381,1.566624,0.059927,0.0,0.0323,0.0487
2382,1.533671,0.035908,0.0,0.0323,0.0511
2383,1.553272,0.057443,0.0,0.0323,0.0571
2384,1.698957,0.028767,0.0,0.0323,0.0641
2385,1.581407,0.055713,0.0,0.0323,0.0530
2386,1.671637,0.049603,0.0,0.0323,0.0605
2387,1.715423,0.022977,0.0,0.0323,0.0577
2388,1.695213,0.029772,0.0,0.0323,0.0530
2389,1.679689,0.020519,0.0,0.0323,0.0340
2390,1.541357,0.063624,0.0,0.0323,0.0488
2391,1.399647,0.052466,0.0,0.0323,0.0450
2392,1.541017,0.051747,0.0,0.0323,0.0518
2393,1.486178,0.051503,0.0,0.0323,0.0502
2394,1.708789,0.039513,0.0,0.0323,0.0441
2395,1.485244,0.067583,0.0,0.0323,0.0539
2396,1.562543,0.049819,0.0,0.0323,0.0570
2397,1.705595,0.020028,0.0,0.0323,0.0553
2398,1.743701,0.034030,0.0,0.0323,0.0530
2399,1.845981,0.023684,0.0,0.0323,0.0429
2400,1.546606,0.039558,0.0,0.0323,0.0472
2401,1.873308,0.030100,0.0,0.0323,0.0638
2402,1.455445,0.034388,0.0,0.0323,0.0455
2403,1.541260,0.031435,0.0,0.0323,0.0601
2404,1.531557,0.027600,0.0,0.0323,0.0540
2405,1.667630,0.038487,0.0,0.0323,0.0423
2406,1.728815,0.006523,0.0,0.0323,0.0493
2407,1.644718,0.034496,0.0,0.0323,0.0636
2408,1.586865,0.036064,0.0,0.0323,0.0419
2409,1.731946,0.020572,0.0,0.0323,0.0543
2410,1.719387,0.040574,0.0,0.0323,0.0580
2411,1.771237,0.020556,0.0,0.0323,0.0444
2412,1.827421,0.013489,0.0,0.0323,0.0484
2413,1.711013,0.035590,0.0,0.0323,0.0606
2414,1.461082,0.051322,0.0,0.0323,0.0365
2415,1.549432,0.029970,0.0,0.0323,0.0545
2416,1.480684,0.051497,0.0,0.0323,0.0506
2417,1.437465,0.082606,0.0,0.0323,0.0557
2418,1.745524,0.034923,0.0,0.0323,0.0564
2419,1.880345,0.018610,0.0,0.0323,0.0487
2420,1.666256,0.043904,0.0,0.0323,0.0497
2421,1.409452,0.079504,0.0,0.0323,0.0447
2422,1.829092,0.015911,0.0,0.0323,0.0496
2423,1.365615,0.070201,0.0,0.0323,0.0354
2424,1.628487,0.028564,0.0,0.0323,0.0611
2425,1.675481,0.027952,0.0,0.0323,0.0465
2426,1.514905,0.056385,0.0,0.0323,0.0431
2427,1.372383,0.115247,0.0,0.0323,0.0404
2428,1.497880,0.045430,0.0,0.0323,0.0526
2429,1.631496,0.053719,0.0,0.0323,0.0363
2430,1.645235,0.029714,0.0,0.0323,0.0514
2431,1.830031,0.020819,0.0,0.0323,0.0510
2432,1.475926,0.068246,0.0,0.0323,0.0441
2433,1.644098,0.019914,0.0,0.0323,0.0495
2434,1.502257,0.074238,0.0,0.0323,0.0555
2435,1.185553,0.101683,0.0,0.0323,0.0454
2436,1.503318,0.044991,0.0,0.0323,0.0541
2437,1.789490,0.019448,0.0,0.0323,0.0667
2438,1.651726,0.027204,0.0,0.0323,0.0474
2439,1.389363,0.062742,0.0,0.0323,0.0489
2440,1.648682,0.020510,0.0,0.0323,0.0401
2441,1.665264,0.042202,0.0,0.0323,0.0480
2442,1.702140,0.030265,0.0,0.0323,0.0570
2443,1.725221,0.032309,0.0,0.0323,0.0573
2444,1.554534,0.108615,0.0,0.0323,0.0511
2445,1.697270,0.023466,0.0,0.0323,0.0527
2446,1.486004,0.065588,0.0,0.0323,0.0513
2447,1.470984,0.068743,0.0,0.0323,0.0495
2448,1.593844,0.031815,0.0,0.0323,0.0517
2449,1.418889,0.042508,0.0,0.0323,0.0474
2450,1.603971,0.031065,0.0,0.0323,0.0513
2451,1.674697,0.027303,0.0,0.0323,0.0461
2452,1.815970,0.013707,0.0,0.0323,0.0588
2453,1.592577,0.036854,0.0,0.0323,0.0524
2454,1.771682,0.016906,0.0,0.0323,0.0642
2455,1.736690,0.028119,0.0,0.0323,0.0672
2456,1.448222,0.060323,0.0,0.0323,0.0453
2457,1.512727,0.050660,0.0,0.0323,0.0508
2458,1.714013,0.030561,0.0,0.0323,0.0617
2459,1.344826,0.097164,0.0,0.0323,0.0487
2460,1.318486,0.051990,0.0,0.0323,0.0426
2461,1.672714,0.044039,0.0,0.0323,0.0516
2462,1.494101,0.051253,0.0,0.0323,0.0519
2463,1.610889,0.044770,0.0,0.0323,0.0567
2464,1.544477,0.066823,0.0,0.0323,0.0531
2465,1.674457,0.034548,0.0,0.0323,0.0590
2466,1.483183,0.065185,0.0,0.0323,0.0648
2467,1.695978,0.039933,0.0,0.0323,0.0555
2468,1.827413,0.026607,0.0,0.0323,0.0475
2469,1.744743,0.033354,0.0,0.0323,0.0604
2470,1.751113,0.054224,0.0,0.0323,0.0656
2471,1.605709,0.036982,0.0,0.0323,0.0477
2472,1.745247,0.051275,0.0,0.0323,0.0577
2473,1.837509,0.018675,0.0,0.0323,0.0433
2474,1.560307,0.024567,0.0,0.0323,0.0570
2475,1.511524,0.072414,0.0,0.0323,0.0558
2476,1.676078,0.037977,0.0,0.0323,0.0494
2477,1.605105,0.037340,0.0,0.0323,0.0518
2478,1.624218,0.030052,0.0,0.0323,0.0510
2479,1.683677,0.035023,0.0,0.0323,0.0397
2480,1.374989,0.067768,0.0,0.0323,0.0690
2481,1.860027,0.016276,0.0,0.0323,0.0466
2482,1.882438,0.038851,0.0,0.0323,0.0725
2483,1.696395,0.052488,0.0,0.0323,0.0551
2484,2.012848,0.010193,0.0,0.0323,0.0611
2485,1.590942,0.064757,0.0,0.0323,0.0528
2486,1.787359,0.021993,0.0,0.0323,0.0443
2487,1.479100,0.047058,0.0,0.0323,0.0461
2488,1.636678,0.035969,0.0,0.0323,0.0459
2489,1.544943,0.027919,0.0,0.0323,0.0364
2490,1.538540,0.056736,0.0,0.0323,0.0495
2491,1.767818,0.021945,0.0,0.0323,0.0474
2492,1.898815,0.018838,0.0,0.0323,0.0474
2493,1.961800,0.016139,0.0,0.0323,0.0598
2494,1.923639,0.033287,0.0,0.0323,0.0654
2495,1.787056,0.055428,0.0,0.0323,0.0523
2496,2.093637,0.022979,0.0,0.0323,0.0420
2497,1.706257,0.035472,0.0,0.0323,0.0488
2498,1.984082,0.026743,0.0,0.0323,0.0686
2499,1.745400,0.020392,0.0,0.0323,0.0601
2500,1.663124,0.050573,0.0,0.0323,0.0554
2501,1.640073,0.034224,0.0,0.0323,0.0522
2502,1.769662,0.027202,0.0,0.0323,0.0590
2503,1.795265,0.026738,0.0,0.0323,0.0605
2504,1.789878,0.038289,0.0,0.0323,0.0545
2505,1.741049,0.032770,0.0,0.0323,0.0527
