date,step,nav,cash,cash_pct,daily_return,reward,vol_30d,mdd_30d
2016-11-04T00:00:00.000000000,280,1038.9090,522027.24,0.0502,-0.012499,-0.672741,0.006417,0.035749
2016-11-07T00:00:00.000000000,281,1028.1053,516348.69,0.0502,-0.010399,-0.077210,0.006611,0.045776
2016-11-08T00:00:00.000000000,282,1029.0363,9263870.43,0.9002,0.000906,-0.009324,0.006553,0.045776
2016-11-09T00:00:00.000000000,283,1028.7816,9261549.51,0.9002,-0.000248,-0.016190,0.006501,0.045776
2016-11-10T00:00:00.000000000,284,1023.1650,9212959.22,0.9004,-0.005459,-0.047943,0.006523,0.050361
2016-11-11T00:00:00.000000000,285,1027.8219,9252816.13,0.9002,0.004551,0.012060,0.006586,0.050361
2016-11-15T00:00:00.000000000,286,1026.2299,9237530.61,0.9001,-0.001549,-0.280566,0.006580,0.050361
2016-11-16T00:00:00.000000000,287,1022.4629,2553275.38,0.2497,-0.003671,-0.298132,0.006597,0.051013
2016-11-17T00:00:00.000000000,288,1005.5540,2517542.92,0.2504,-0.016537,-0.435056,0.007051,0.066707
2016-11-18T00:00:00.000000000,289,994.4243,2488771.59,0.2503,-0.011068,-0.405066,0.006605,0.077037
2016-11-21T00:00:00.000000000,290,991.8417,2481135.82,0.2502,-0.002597,-0.313676,0.006185,0.079434
2016-11-22T00:00:00.000000000,291,997.3553,494901.81,0.0496,0.005559,0.162702,0.004976,0.079434
2016-11-23T00:00:00.000000000,292,975.4923,490238.24,0.0503,-0.021921,-1.438582,0.006059,0.094608
2016-11-24T00:00:00.000000000,293,991.8172,500980.04,0.0505,0.016735,0.760613,0.006947,0.090146
2016-11-25T00:00:00.000000000,294,991.5793,500688.57,0.0505,-0.000240,-0.205220,0.006949,0.088302
2016-11-28T00:00:00.000000000,295,991.7558,498861.28,0.0503,0.000178,-0.032468,0.006966,0.087231
2016-11-29T00:00:00.000000000,296,990.3116,8915394.49,0.9003,-0.001456,-0.038676,0.006964,0.085595
2016-11-30T00:00:00.000000000,297,992.6971,8938534.96,0.9004,0.002409,-0.023272,0.007020,0.085595
2016-12-01T00:00:00.000000000,298,993.5795,8947010.76,0.9005,0.000889,-0.029361,0.007029,0.085595
2016-12-02T00:00:00.000000000,299,994.5645,8953901.94,0.9003,0.000991,-0.028969,0.007047,0.085595
2016-12-05T00:00:00.000000000,300,992.9583,8942917.47,0.9006,-0.001615,-0.557407,0.007022,0.085288
2016-12-06T00:00:00.000000000,301,991.7071,490422.17,0.0495,-0.001260,-0.557354,0.007017,0.085288
2016-12-07T00:00:00.000000000,302,1021.6674,512681.79,0.0502,0.030211,-0.577489,0.009136,0.085288
2016-12-08T00:00:00.000000000,303,1019.0502,1474479.66,0.1447,-0.002562,-0.569893,0.009133,0.083297
2016-12-09T00:00:00.000000000,304,1020.5980,513044.43,0.0503,0.001519,-0.570029,0.009148,0.083297
2016-12-12T00:00:00.000000000,305,1028.3964,519057.07,0.0505,0.007641,-0.148752,0.009286,0.081693
2016-12-13T00:00:00.000000000,306,1025.0261,7690410.43,0.7503,-0.003277,-0.148754,0.009288,0.081693
2016-12-14T00:00:00.000000000,307,1022.2196,7671057.99,0.7504,-0.002738,-0.148752,0.009287,0.081693
